file,sample,label,y,n_outputs,n_entries,entry_max,entry_mean,entry_min,entry_q25,entry_q50,entry_q75,entry_std,high_low_gap_0_7_0_3,high_low_gap_0_8_0_2,high_low_gap_0_9_0_5,high_low_ratio_0_7_0_3,high_low_ratio_0_8_0_2,high_low_ratio_0_9_0_5,high_score_rate_0_1,high_score_rate_0_2,high_score_rate_0_3,high_score_rate_0_4,high_score_rate_0_5,high_score_rate_0_6,high_score_rate_0_7,high_score_rate_0_8,high_score_rate_0_9,low_score_rate_0_1,low_score_rate_0_2,low_score_rate_0_3,low_score_rate_0_4,low_score_rate_0_5,low_score_rate_0_6,low_score_rate_0_7,low_score_rate_0_8,low_score_rate_0_9,score_max,score_mean,score_min,score_q10,score_q25,score_q50,score_q75,score_q90,score_std
ChatDev_ProgramDev2_GPT4o_79_scored.json,ChatDev_ProgramDev2_GPT4o_79,2.6,1,138,14,0.6807915712081997,0.2146402114715083,2.510999155743982e-08,0.0010292637548551483,0.06002186555796755,0.38525029561204727,0.25020977672758693,-0.6956521739130435,-0.6956521739130435,-0.7101449275362319,0.16521739110608696,0.16521739110608696,0.16239316220162175,0.18840579710144928,0.16666666666666666,0.16666666666666666,0.15942028985507245,0.15217391304347827,0.14492753623188406,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.8115942028985508,0.8333333333333334,0.8333333333333334,0.8405797101449275,0.8478260869565217,0.855072463768116,0.8623188405797102,0.8623188405797102,0.8623188405797102,0.9999999746266062,0.1585847703801198,2.9989608248573072e-09,1.0677029917933763e-06,1.0129987330277146e-05,0.00020342704214340812,0.029312229146562493,0.9997176100301335,0.34474646135592574
ChatDev_ProgramDev2_GPT4o_80_scored.json,ChatDev_ProgramDev2_GPT4o_80,2.6,1,150,14,0.7593069685703375,0.10315503051637756,4.363462252943702e-09,8.909290270568758e-07,0.0025271016778260157,0.08589304213877116,0.20916400255576106,-0.8466666666666667,-0.8466666666666667,-0.86,0.07971014484089477,0.07971014484089477,0.07194244596552973,0.1,0.08,0.08,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.06666666666666667,0.9,0.92,0.92,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9333333333333333,0.9999998963933356,0.08111086026305815,4.363462252943702e-09,1.8553913626159784e-07,8.905716925206165e-07,1.6701414089010932e-05,0.0031726831078774057,0.08019267216106497,0.25518861927124137
ChatDev_ProgramDev2_GPT4o_82_scored.json,ChatDev_ProgramDev2_GPT4o_82,2.6,1,114,13,0.7689465463056808,0.212391304017746,1.0677029917933763e-06,0.00017113668696681496,0.08686896500000474,0.34363764772036876,0.2413284971958749,-0.6842105263157895,-0.6578947368421052,-0.7017543859649122,0.17894736820631577,0.18478260846668243,0.17525773175278989,0.20175438596491227,0.19298245614035087,0.16666666666666666,0.15789473684210525,0.14912280701754385,0.14912280701754385,0.14912280701754385,0.14912280701754385,0.14912280701754385,0.7982456140350878,0.8070175438596491,0.8333333333333334,0.8421052631578947,0.8508771929824561,0.8508771929824561,0.8508771929824561,0.8508771929824561,0.8508771929824561,1.0,0.1670264822480019,1.522997974471263e-08,1.8553913626159784e-07,1.88533848986117e-06,5.184456207708291e-05,0.032491715303602654,0.999229844430056,0.35285345562114173
ChatDev_ProgramDev2_GPT4o_84_scored.json,ChatDev_ProgramDev2_GPT4o_84,2.6,1,156,14,0.6983968331461822,0.2042165245468698,3.2241867372567335e-08,5.175765750449797e-06,0.00021747007724860214,0.4443084989103539,0.2562648451341204,-0.6153846153846153,-0.6217948717948718,-0.6474358974358975,0.22580645132882415,0.21138211355304382,0.191999999760384,0.22435897435897437,0.21153846153846154,0.20512820512820512,0.20512820512820512,0.1987179487179487,0.1858974358974359,0.1794871794871795,0.16666666666666666,0.15384615384615385,0.7756410256410257,0.7884615384615384,0.7948717948717948,0.7948717948717948,0.8012820512820513,0.8141025641025641,0.8205128205128205,0.8333333333333334,0.8461538461538461,0.9999999599747912,0.19448707462496714,3.2241867372567335e-08,3.927863545481039e-07,3.7266389560521204e-06,3.1445970523186056e-05,0.05059107922917237,0.9993134754485162,0.37215772966448635
ChatDev_ProgramDev2_GPT4o_8_scored.json,ChatDev_ProgramDev2_GPT4o_8,2.6,1,103,13,0.6703516371954513,0.26195386201073473,5.043471815847051e-07,3.840650503071777e-05,0.2919472214669223,0.4513295511610896,0.2360545906033329,-0.4563106796116505,-0.46601941747572817,-0.49514563106796117,0.36486486435701243,0.3513513508623083,0.3199999995605334,0.2912621359223301,0.2815533980582524,0.2815533980582524,0.27184466019417475,0.27184466019417475,0.2621359223300971,0.2621359223300971,0.2524271844660194,0.23300970873786409,0.7087378640776699,0.7184466019417476,0.7184466019417476,0.7281553398058253,0.7281553398058253,0.7378640776699029,0.7378640776699029,0.7475728155339806,0.7669902912621359,0.9999999197817607,0.2705724655874067,6.82560337633487e-08,6.843812652109439e-07,2.7535687796947383e-05,0.0005527785265734312,0.8059277881865052,0.9986789945476505,0.4246398171690813
ChatDev_ProgramDev2_GPT4o_91_scored.json,ChatDev_ProgramDev2_GPT4o_91,2.6,1,118,13,0.8091844951949783,0.30136639785970776,3.927863545481039e-07,1.1827804009647968e-05,0.2873233632543695,0.47752053658062077,0.2800825546583368,-0.43220338983050843,-0.44915254237288127,-0.4830508474576271,0.3703703698308185,0.3456790118420973,0.32142857097704086,0.3389830508474576,0.3135593220338983,0.3135593220338983,0.2966101694915254,0.288135593220339,0.2796610169491525,0.2542372881355932,0.23728813559322035,0.2288135593220339,0.6610169491525424,0.6864406779661016,0.6864406779661016,0.7033898305084746,0.711864406779661,0.7203389830508474,0.7457627118644068,0.7627118644067796,0.7711864406779662,0.9999998334541624,0.2864004761812162,1.1253517471925912e-07,5.043471815847051e-07,3.991252860780496e-06,0.0012061166777185602,0.7180886112858627,0.9999669016564645,0.42017372528806357
ChatDev_ProgramDev2_GPT4o_94_scored.json,ChatDev_ProgramDev2_GPT4o_94,2.6,1,113,14,0.9750114005700048,0.32228242561832815,3.2241867372567335e-08,0.002319286683553421,0.2538693917833428,0.5916850550597766,0.31255972633119466,-0.3805309734513274,-0.336283185840708,-0.4247787610619469,0.4109589034734472,0.44117646985510384,0.3513513508148283,0.4336283185840708,0.39823008849557523,0.35398230088495575,0.34513274336283184,0.34513274336283184,0.3008849557522124,0.26548672566371684,0.26548672566371684,0.23008849557522124,0.5663716814159292,0.6017699115044248,0.6460176991150443,0.6548672566371682,0.6548672566371682,0.6991150442477876,0.7345132743362832,0.7345132743362832,0.7699115044247787,0.9999999354011897,0.33220564194956975,0.0,1.4488337681047597e-06,0.0002611902975925828,0.0293122281150375,0.8519528483677711,0.999931864728574,0.4196281711105259
ChatDev_ProgramDev2_GPT4o_95_scored.json,ChatDev_ProgramDev2_GPT4o_95,2.6,1,119,14,0.7111383948281583,0.21509091731910904,3.2241867372567335e-08,0.00381827552718815,0.15114486801618238,0.3554906932811793,0.21813660694813472,-0.6134453781512605,-0.5966386554621849,-0.6554621848739497,0.20652173886330338,0.2111111108319753,0.1789473681968975,0.2605042016806723,0.24369747899159663,0.226890756302521,0.2184873949579832,0.20168067226890757,0.16806722689075632,0.15966386554621848,0.15966386554621848,0.14285714285714285,0.7394957983193278,0.7563025210084033,0.773109243697479,0.7815126050420168,0.7983193277310925,0.8319327731092437,0.8403361344537815,0.8403361344537815,0.8571428571428571,1.0,0.1984098443208795,3.2241867372567335e-08,7.947412608750085e-07,2.4490312862093885e-05,0.0019267342527389902,0.1336250832274855,0.9491179261663896,0.3580263052279238
ChatDev_ProgramDev2_GPT4o_98_scored.json,ChatDev_ProgramDev2_GPT4o_98,2.6,1,105,13,0.9634988486647167,0.34878231032320256,1.8553913626159784e-07,0.12639315254211775,0.37241746727528213,0.4147103915817059,0.302453779738622,-0.30476190476190473,-0.30476190476190473,-0.3714285714285714,0.5151515143319559,0.5151515143319559,0.4179104471062598,0.4095238095238095,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.3619047619047619,0.3333333333333333,0.3238095238095238,0.3238095238095238,0.26666666666666666,0.5904761904761905,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.638095238095238,0.6666666666666666,0.6761904761904762,0.6761904761904762,0.7333333333333333,0.9999998849817412,0.3486820155096303,1.8553913626159784e-07,6.842208656516761e-06,0.0001584362410990077,0.008577486973946336,0.9241418247254046,0.9999350227179331,0.44371425901185874
ChatDev_ProgramDev_GPT4o_18_scored.json,ChatDev_ProgramDev_GPT4o_18,2.6,1,184,13,0.5883960259254813,0.2558225388633759,1.8553913626159784e-07,0.0006779895473144474,0.21464593232893897,0.501586053653073,0.22444492447793254,-0.7336956521739131,-0.7282608695652174,-0.7771739130434783,0.12337662322921235,0.11842105248822715,0.111801242108252,0.1956521739130435,0.17391304347826086,0.16304347826086957,0.14130434782608695,0.125,0.11956521739130435,0.10326086956521739,0.09782608695652174,0.09782608695652174,0.8043478260869565,0.8260869565217391,0.8369565217391305,0.8586956521739131,0.875,0.8804347826086957,0.8967391304347826,0.9021739130434783,0.9021739130434783,0.9999997566150618,0.13846947496336223,6.82560337633487e-08,3.319675307157093e-07,2.135329560453031e-06,3.535625324942473e-05,0.015044274892411337,0.7478635490188599,0.3084203579031886
ChatDev_ProgramDev_GPT4o_27_scored.json,ChatDev_ProgramDev_GPT4o_27,2.6,1,218,13,0.9055836868140518,0.28406391130944614,8.503982126674248e-07,1.4112858297771407e-05,0.09179046766090802,0.5185328128254562,0.32536601968554124,-0.8073394495412843,-0.7935779816513762,-0.8211009174311927,0.09743589732696911,0.0989583332209744,0.09137055827452395,0.11926605504587157,0.11926605504587157,0.10550458715596331,0.0963302752293578,0.0963302752293578,0.09174311926605505,0.0871559633027523,0.0871559633027523,0.08256880733944955,0.8807339449541285,0.8807339449541285,0.8944954128440367,0.9036697247706422,0.9036697247706422,0.908256880733945,0.9128440366972477,0.9128440366972477,0.9174311926605505,0.9999998852978293,0.09835729532759077,1.1253517471925912e-07,3.927863545481039e-07,1.4683030922585392e-06,6.144171336422507e-06,5.506791733252623e-05,0.37754069337775226,0.28136712463215036
ChatDev_ProgramDev_GPT4o_5_scored.json,ChatDev_ProgramDev_GPT4o_5,2.6,1,89,13,0.6794575618427675,0.14881829010928357,1.4449802461092448e-07,0.0022027439871045223,0.017986214259047017,0.22511876453584612,0.22163005306069447,-0.6853932584269663,-0.696629213483146,-0.7415730337078651,0.16438356144342278,0.13888888871720678,0.11999999985760001,0.23595505617977527,0.19101123595505617,0.1797752808988764,0.16853932584269662,0.15730337078651685,0.15730337078651685,0.1348314606741573,0.11235955056179775,0.10112359550561797,0.7640449438202247,0.8089887640449438,0.8202247191011236,0.8314606741573034,0.8426966292134831,0.8426966292134831,0.8651685393258427,0.8876404494382022,0.898876404494382,0.9999999211969307,0.16699048716746415,5.3157852544244216e-08,3.379214015892927e-05,0.0003353500342255387,0.005220125868449866,0.07585818115986291,0.8465942023991363,0.3278059653331544
ChatDev_ProgramDev_GPT4o_8_scored.json,ChatDev_ProgramDev_GPT4o_8,2.6,1,167,13,0.9870563285604907,0.26279488704079634,3.7266389560521204e-06,4.3081656604901536e-05,0.23256317549291808,0.5005846889521122,0.2926684690618073,-0.718562874251497,-0.718562874251497,-0.7305389221556886,0.1489361700363664,0.1489361700363664,0.14685314668164703,0.17365269461077845,0.15568862275449102,0.15568862275449102,0.1437125748502994,0.1437125748502994,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.8263473053892215,0.844311377245509,0.844311377245509,0.8562874251497006,0.8562874251497006,0.874251497005988,0.874251497005988,0.874251497005988,0.874251497005988,0.999999919896164,0.14252338266437864,1.1253517471925912e-07,1.2496550796111346e-06,7.88926463665814e-06,4.539785156619626e-05,0.005956488566332794,0.9990179199190687,0.3336425800715016
